dataset	subject	session	task	run	n_volumes	tr_seconds	duration_sec	in_timeseries	match_level	in_qc
mutemusic	05	004	mutemusic	1	473	1.49	704.77	True	exact	True
mutemusic	05	004	mutemusic	2	466	1.49	694.34	True	exact	True
mutemusic	05	004	mutemusic	3	433	1.49	645.17	True	exact	True
mutemusic	05	004	mutemusic	4	483	1.49	719.67	True	exact	True
mutemusic	05	004	mutemusic	5	188	1.49	280.12	True	exact	True
mutemusic	05	005	mutemusic	1	444	1.49	661.56	True	exact	True
mutemusic	05	005	mutemusic	2	426	1.49	634.74	True	exact	True
mutemusic	06	001	mutemusic	1	489	1.49	728.61	True	exact	True
mutemusic	06	001	mutemusic	2	435	1.49	648.15	True	exact	True
mutemusic	06	001	mutemusic	3	458	1.49	682.42	True	exact	True
mutemusic	06	002	mutemusic	1	442	1.49	658.58	False	unmatched	True
mutemusic	06	002	mutemusic	2	431	1.49	642.1899999999999	True	exact	True
mutemusic	06	002	mutemusic	3	453	1.49	674.97	True	exact	True
mutemusic	06	002	mutemusic	4	427	1.49	636.23	True	exact	True
mutemusic	06	002	mutemusic	5	452	1.49	673.48	True	exact	True
mutemusic	06	002	mutemusic	6	465	1.49	692.85	True	exact	True
mutemusic	06	003	mutemusic	4	424	1.49	631.76	True	exact	True
mutemusic	06	003	mutemusic	5	451	1.49	671.99	True	exact	True
mutemusic	06	003	mutemusic	6	466	1.49	694.34	True	exact	True
mutemusic	06	004	mutemusic	1	439	1.49	654.11	False	unmatched	True
mutemusic	06	004	mutemusic	2	427	1.49	636.23	True	exact	True
mutemusic	06	004	mutemusic	3	450	1.49	670.5	True	exact	True
mutemusic	06	004	mutemusic	4	430	1.49	640.7	True	exact	True
mutemusic	06	004	mutemusic	5	451	1.49	671.99	True	exact	True
mutemusic	06	004	mutemusic	6	463	1.49	689.87	True	exact	True
narratives	01	001	ForgotRecall		485	1.49	722.65	True	exact	True
narratives	01	001	ForgotRecency		226	1.49	336.74	True	exact	True
narratives	01	001	ForgotStory		570	1.49	849.3	True	exact	True
narratives	01	001	LucyRecall		364	1.49	542.36	True	exact	True
narratives	01	001	LucyRecency		300	1.49	447.0	True	exact	True
narratives	01	001	LucyStory		373	1.49	555.77	True	exact	True
narratives	01	002	BlackRecall		363	1.49	540.87	True	exact	True
narratives	01	002	BlackRecency		229	1.49	341.21	True	exact	True
narratives	01	002	BlackStory		546	1.49	813.54	True	exact	True
narratives	01	002	NotthefallintactRecall		254	1.49	378.46	True	exact	True
narratives	01	002	NotthefallintactRecency		191	1.49	284.59	True	exact	True
narratives	01	002	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	01	003	ForgotRecall		319	1.49	475.31	True	exact	True
narratives	01	003	ForgotRecency		181	1.49	269.69	True	exact	True
narratives	01	003	ForgotStory		570	1.49	849.3	True	exact	True
narratives	01	003	LucyRecall		278	1.49	414.21999999999997	True	exact	True
narratives	01	003	LucyRecency		200	1.49	298.0	True	exact	True
narratives	01	003	LucyStory		373	1.49	555.77	True	exact	True
narratives	01	004	BlackRecall		365	1.49	543.85	True	exact	True
narratives	01	004	BlackRecency		217	1.49	323.33	True	exact	True
narratives	01	004	BlackStory		546	1.49	813.54	True	exact	True
narratives	01	004	NotthefallintactRecall		340	1.49	506.6	True	exact	True
narratives	01	004	NotthefallintactRecency		180	1.49	268.2	True	exact	True
narratives	01	004	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	01	005	ForgotRecall		356	1.49	530.4399999999999	True	exact	True
narratives	01	005	ForgotRecency		174	1.49	259.26	True	exact	True
narratives	01	005	ForgotStory		570	1.49	849.3	True	exact	True
narratives	01	005	LucyRecall		304	1.49	452.96	True	exact	True
narratives	01	005	LucyRecency		189	1.49	281.61	True	exact	True
narratives	01	005	LucyStory		373	1.49	555.77	True	exact	True
narratives	01	006	BlackRecall		459	1.49	683.91	True	exact	True
narratives	01	006	BlackRecency		172	1.49	256.28	True	exact	True
narratives	01	006	BlackStory		546	1.49	813.54	True	exact	True
narratives	01	006	NotthefallintactRecall		393	1.49	585.57	True	exact	True
narratives	01	006	NotthefallintactRecency		187	1.49	278.63	True	exact	True
narratives	01	006	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	01	007	PiemanRecall		304	1.49	452.96	True	exact	True
narratives	01	007	PiemanRecency		167	1.49	248.83	True	exact	True
narratives	01	007	PiemanStory		311	1.49	463.39	True	exact	True
narratives	01	007	SlumlordRecall		490	1.49	730.1	True	exact	True
narratives	01	007	SlumlordRecency		235	1.49	350.15	True	exact	True
narratives	01	007	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	01	008	PrettymouthRecall		177	1.49	263.73	True	exact	False
narratives	01	008	PrettymouthRecency		236	1.49	351.64	True	exact	False
narratives	01	008	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	01	008	TunnelRecency		234	1.49	348.66	True	exact	False
narratives	01	008	Tunnelpart1Recall		198	1.49	295.02	True	exact	False
narratives	01	008	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	01	008	Tunnelpart2Recall		220	1.49	327.8	True	exact	False
narratives	01	008	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	01	009	PiemanRecall		231	1.49	344.19	True	exact	True
narratives	01	009	PiemanRecency		177	1.49	263.73	True	exact	True
narratives	01	009	PiemanStory		311	1.49	463.39	True	exact	True
narratives	01	009	SlumlordRecall		299	1.49	445.51	True	exact	True
narratives	01	009	SlumlordRecency		210	1.49	312.9	True	exact	True
narratives	01	009	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	01	010	PrettymouthRecall		221	1.49	329.29	True	exact	False
narratives	01	010	PrettymouthRecency		223	1.49	332.27	True	exact	False
narratives	01	010	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	01	010	TunnelRecency		220	1.49	327.8	True	exact	False
narratives	01	010	Tunnelpart1Recall		213	1.49	317.37	True	exact	False
narratives	01	010	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	01	010	Tunnelpart2Recall		213	1.49	317.37	True	exact	False
narratives	01	010	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	01	011	PiemanRecall		299	1.49	445.51	True	exact	True
narratives	01	011	PiemanRecency		163	1.49	242.87	True	exact	True
narratives	01	011	PiemanStory		311	1.49	463.39	True	exact	True
narratives	01	011	SlumlordRecall		461	1.49	686.89	True	exact	True
narratives	01	011	SlumlordRecency		216	1.49	321.84	True	exact	True
narratives	01	011	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	01	012	PrettymouthRecall		340	1.49	506.6	True	exact	False
narratives	01	012	PrettymouthRecency		221	1.49	329.29	True	exact	False
narratives	01	012	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	01	012	TunnelRecency		199	1.49	296.51	True	exact	False
narratives	01	012	Tunnelpart1Recall		289	1.49	430.61	True	exact	False
narratives	01	012	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	01	012	Tunnelpart2Recall		232	1.49	345.68	True	exact	False
narratives	01	012	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	02	001	ForgotRecall		81	1.49	120.69	True	exact	True
narratives	02	001	ForgotRecency		129	1.49	192.21	True	exact	True
narratives	02	001	ForgotStory		570	1.49	849.3	True	exact	True
narratives	02	001	LucyRecall		57	1.49	84.92999999999999	True	exact	True
narratives	02	001	LucyRecency		137	1.49	204.13	True	exact	True
narratives	02	001	LucyStory		373	1.49	555.77	True	exact	True
narratives	02	002	BlackRecall		100	1.49	149.0	True	exact	True
narratives	02	002	BlackRecency		149	1.49	222.01	True	exact	True
narratives	02	002	BlackStory		546	1.49	813.54	True	exact	True
narratives	02	002	NotthefallintactRecall		123	1.49	183.27	True	exact	True
narratives	02	002	NotthefallintactRecency		141	1.49	210.09	True	exact	True
narratives	02	002	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	02	003	ForgotRecall		140	1.49	208.6	True	exact	True
narratives	02	003	ForgotRecency		136	1.49	202.64	True	exact	True
narratives	02	003	ForgotStory		570	1.49	849.3	True	exact	True
narratives	02	003	LucyRecall		134	1.49	199.66	True	exact	True
narratives	02	003	LucyRecency		141	1.49	210.09	True	exact	True
narratives	02	003	LucyStory		373	1.49	555.77	True	exact	True
narratives	02	004	BlackRecall		107	1.49	159.43	True	exact	True
narratives	02	004	BlackRecency		147	1.49	219.03	True	exact	True
narratives	02	004	BlackStory		546	1.49	813.54	True	exact	True
narratives	02	004	NotthefallintactRecall		186	1.49	277.14	True	exact	True
narratives	02	004	NotthefallintactRecency		139	1.49	207.10999999999999	True	exact	True
narratives	02	004	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	02	005	ForgotRecall		88	1.49	131.12	True	exact	True
narratives	02	005	ForgotRecency		147	1.49	219.03	True	exact	True
narratives	02	005	ForgotStory		570	1.49	849.3	True	exact	True
narratives	02	005	LucyRecall		169	1.49	251.81	True	exact	True
narratives	02	005	LucyRecency		139	1.49	207.10999999999999	True	exact	True
narratives	02	005	LucyStory		373	1.49	555.77	True	exact	True
narratives	02	006	BlackRecall		117	1.49	174.33	True	exact	True
narratives	02	006	BlackRecency		132	1.49	196.68	True	exact	True
narratives	02	006	BlackStory		546	1.49	813.54	True	exact	True
narratives	02	006	NotthefallintactRecall		130	1.49	193.7	True	exact	True
narratives	02	006	NotthefallintactRecency		135	1.49	201.15	True	exact	True
narratives	02	006	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	02	007	PiemanRecall		80	1.49	119.2	True	exact	True
narratives	02	007	PiemanRecency		152	1.49	226.48	True	exact	True
narratives	02	007	PiemanStory		311	1.49	463.39	True	exact	True
narratives	02	007	SlumlordRecall		140	1.49	208.6	True	exact	True
narratives	02	007	SlumlordRecency		156	1.49	232.44	True	exact	True
narratives	02	007	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	02	008	PrettymouthRecall		57	1.49	84.92999999999999	True	exact	True
narratives	02	008	PrettymouthRecency		139	1.49	207.10999999999999	True	exact	True
narratives	02	008	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	02	008	TunnelRecency		168	1.49	250.32	True	exact	True
narratives	02	008	Tunnelpart1Recall		90	1.49	134.1	True	exact	True
narratives	02	008	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	02	008	Tunnelpart2Recall		148	1.49	220.52	True	exact	True
narratives	02	008	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	02	009	PiemanRecall		79	1.49	117.71	True	exact	True
narratives	02	009	PiemanRecency		143	1.49	213.07	True	exact	True
narratives	02	009	PiemanStory		311	1.49	463.39	True	exact	True
narratives	02	009	SlumlordRecall		155	1.49	230.95	True	exact	True
narratives	02	009	SlumlordRecency		151	1.49	224.99	True	exact	True
narratives	02	009	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	02	010	PrettymouthRecall		108	1.49	160.92	True	exact	True
narratives	02	010	PrettymouthRecency		160	1.49	238.4	True	exact	True
narratives	02	010	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	02	010	TunnelRecency		157	1.49	233.93	True	exact	True
narratives	02	010	Tunnelpart1Recall		93	1.49	138.57	True	exact	True
narratives	02	010	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	02	010	Tunnelpart2Recall		172	1.49	256.28	True	exact	True
narratives	02	010	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	02	011	PiemanRecall		86	1.49	128.14	True	exact	True
narratives	02	011	PiemanRecency		153	1.49	227.97	True	exact	True
narratives	02	011	PiemanStory		311	1.49	463.39	True	exact	True
narratives	02	011	SlumlordRecall		137	1.49	204.13	True	exact	True
narratives	02	011	SlumlordRecency		165	1.49	245.85	True	exact	True
narratives	02	011	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	02	012	PrettymouthRecall		132	1.49	196.68	True	exact	True
narratives	02	012	PrettymouthRecency		166	1.49	247.34	True	exact	True
narratives	02	012	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	02	012	TunnelRecency		179	1.49	266.71	True	exact	True
narratives	02	012	Tunnelpart1Recall		135	1.49	201.15	True	exact	True
narratives	02	012	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	02	012	Tunnelpart2Recall		186	1.49	277.14	True	exact	True
narratives	02	012	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	03	001	ForgotRecall		133	1.49	198.17	True	exact	True
narratives	03	001	ForgotRecency		171	1.49	254.79	True	exact	True
narratives	03	001	ForgotStory		570	1.49	849.3	True	exact	True
narratives	03	001	LucyRecall		146	1.49	217.54	True	exact	True
narratives	03	001	LucyRecency		166	1.49	247.34	True	exact	True
narratives	03	001	LucyStory		373	1.49	555.77	True	exact	True
narratives	03	002	BlackRecall		201	1.49	299.49	True	exact	True
narratives	03	002	BlackRecency		167	1.49	248.83	True	exact	True
narratives	03	002	BlackStory		546	1.49	813.54	True	exact	True
narratives	03	002	NotthefallintactRecall		223	1.49	332.27	True	exact	True
narratives	03	002	NotthefallintactRecency		151	1.49	224.99	True	exact	True
narratives	03	002	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	03	003	ForgotRecall		215	1.49	320.35	True	exact	True
narratives	03	003	ForgotRecency		176	1.49	262.24	True	exact	True
narratives	03	003	ForgotStory		570	1.49	849.3	True	exact	True
narratives	03	003	LucyRecall		202	1.49	300.98	True	exact	True
narratives	03	003	LucyRecency		183	1.49	272.67	True	exact	True
narratives	03	003	LucyStory		373	1.49	555.77	True	exact	True
narratives	03	004	BlackRecall		221	1.49	329.29	True	exact	True
narratives	03	004	BlackRecency		168	1.49	250.32	True	exact	True
narratives	03	004	BlackStory		546	1.49	813.54	True	exact	True
narratives	03	004	NotthefallintactRecall		224	1.49	333.76	True	exact	True
narratives	03	004	NotthefallintactRecency		146	1.49	217.54	True	exact	True
narratives	03	004	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	03	005	ForgotRecall		240	1.49	357.6	True	exact	True
narratives	03	005	ForgotRecency		155	1.49	230.95	True	exact	True
narratives	03	005	ForgotStory		570	1.49	849.3	True	exact	True
narratives	03	005	LucyRecall		181	1.49	269.69	True	exact	True
narratives	03	005	LucyRecency		160	1.49	238.4	True	exact	True
narratives	03	005	LucyStory		373	1.49	555.77	True	exact	True
narratives	03	006	BlackRecall		258	1.49	384.42	True	exact	True
narratives	03	006	BlackRecency		154	1.49	229.46	True	exact	True
narratives	03	006	BlackStory		546	1.49	813.54	True	exact	True
narratives	03	006	NotthefallintactRecall		240	1.49	357.6	True	exact	True
narratives	03	006	NotthefallintactRecency		148	1.49	220.52	True	exact	True
narratives	03	006	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	03	007	PiemanRecall		219	1.49	326.31	True	exact	True
narratives	03	007	PiemanRecency		141	1.49	210.09	True	exact	True
narratives	03	007	PiemanStory		311	1.49	463.39	True	exact	True
narratives	03	007	SlumlordRecall		447	1.49	666.03	True	exact	True
narratives	03	007	SlumlordRecency		152	1.49	226.48	True	exact	True
narratives	03	007	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	03	008	PrettymouthRecall		239	1.49	356.11	True	exact	False
narratives	03	008	PrettymouthRecency		166	1.49	247.34	True	exact	False
narratives	03	008	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	03	008	TunnelRecall1		339	1.49	505.11	True	exact	False
narratives	03	008	TunnelRecall2		316	1.49	470.84	True	exact	False
narratives	03	008	TunnelRecency		151	1.49	224.99	True	exact	False
narratives	03	008	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	03	008	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	03	009	PiemanRecall		287	1.49	427.63	True	exact	True
narratives	03	009	PiemanRecency		151	1.49	224.99	True	exact	True
narratives	03	009	PiemanStory		311	1.49	463.39	True	exact	True
narratives	03	009	SlumlordRecall		440	1.49	655.6	True	exact	True
narratives	03	009	SlumlordRecency		179	1.49	266.71	True	exact	True
narratives	03	009	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	03	010	PrettymouthRecall		243	1.49	362.07	True	exact	False
narratives	03	010	PrettymouthRecency		152	1.49	226.48	True	exact	False
narratives	03	010	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	03	010	TunnelRecency		176	1.49	262.24	True	exact	False
narratives	03	010	Tunnelpart1Recall		373	1.49	555.77	True	exact	False
narratives	03	010	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	03	010	Tunnelpart2Recall		325	1.49	484.25	True	exact	False
narratives	03	010	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	03	011	PiemanRecall		259	1.49	385.91	True	exact	True
narratives	03	011	PiemanRecency		152	1.49	226.48	True	exact	True
narratives	03	011	PiemanStory		311	1.49	463.39	True	exact	True
narratives	03	011	SlumlordRecall		494	1.49	736.06	True	exact	True
narratives	03	011	SlumlordRecency		180	1.49	268.2	True	exact	True
narratives	03	011	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	03	012	PrettymouthRecall		274	1.49	408.26	True	exact	False
narratives	03	012	PrettymouthRecency		161	1.49	239.89	True	exact	False
narratives	03	012	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	03	012	TunnelRecency		181	1.49	269.69	True	exact	False
narratives	03	012	Tunnelpart1Recall		333	1.49	496.17	True	exact	False
narratives	03	012	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	03	012	Tunnelpart2Recall		327	1.49	487.23	True	exact	False
narratives	03	012	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	05	001	ForgotRecall		72	1.49	107.28	True	exact	True
narratives	05	001	ForgotRecency		136	1.49	202.64	True	exact	True
narratives	05	001	ForgotStory		570	1.49	849.3	True	exact	True
narratives	05	001	LucyRecall		340	1.49	506.6	True	exact	True
narratives	05	001	LucyRecency		171	1.49	254.79	True	exact	True
narratives	05	001	LucyStory		373	1.49	555.77	True	exact	True
narratives	05	002	BlackRecall		86	1.49	128.14	True	exact	True
narratives	05	002	BlackRecency		130	1.49	193.7	True	exact	True
narratives	05	002	BlackStory		546	1.49	813.54	True	exact	True
narratives	05	002	NotthefallintactRecall		83	1.49	123.67	True	exact	True
narratives	05	002	NotthefallintactRecency		128	1.49	190.72	True	exact	True
narratives	05	002	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	05	003	ForgotRecall		136	1.49	202.64	True	exact	True
narratives	05	003	ForgotRecency		133	1.49	198.17	True	exact	True
narratives	05	003	ForgotStory		570	1.49	849.3	True	exact	True
narratives	05	003	LucyRecall		75	1.49	111.75	True	exact	True
narratives	05	003	LucyRecency		140	1.49	208.6	True	exact	True
narratives	05	003	LucyStory		373	1.49	555.77	True	exact	True
narratives	05	004	BlackRecall		160	1.49	238.4	True	exact	True
narratives	05	004	BlackRecency		138	1.49	205.62	True	exact	True
narratives	05	004	BlackStory		546	1.49	813.54	True	exact	True
narratives	05	004	NotthefallintactRecall		167	1.49	248.83	True	exact	True
narratives	05	004	NotthefallintactRecency		143	1.49	213.07	True	exact	True
narratives	05	004	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	05	005	ForgotRecall		101	1.49	150.49	True	exact	True
narratives	05	005	ForgotRecency		128	1.49	190.72	True	exact	True
narratives	05	005	ForgotStory		570	1.49	849.3	True	exact	True
narratives	05	005	LucyRecall		105	1.49	156.45	True	exact	True
narratives	05	005	LucyRecency		137	1.49	204.13	True	exact	True
narratives	05	005	LucyStory		373	1.49	555.77	True	exact	True
narratives	05	006	BlackRecall		255	1.49	379.95	True	exact	True
narratives	05	006	BlackRecency		135	1.49	201.15	True	exact	True
narratives	05	006	BlackStory		546	1.49	813.54	True	exact	True
narratives	05	006	NotthefallintactRecall		206	1.49	306.94	True	exact	True
narratives	05	006	NotthefallintactRecency		133	1.49	198.17	True	exact	True
narratives	05	006	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	05	007	PiemanRecall		63	1.49	93.87	True	exact	True
narratives	05	007	PiemanStory		311	1.49	463.39	True	exact	True
narratives	05	007	SlumlordRecall		312	1.49	464.88	True	exact	True
narratives	05	007	SlumlordRecency		59	1.49	87.91	True	exact	True
narratives	05	007	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	05	008	PrettymouthRecall		90	1.49	134.1	True	exact	True
narratives	05	008	PrettymouthRecency		133	1.49	198.17	True	exact	True
narratives	05	008	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	05	008	TunnelRecency		133	1.49	198.17	True	exact	True
narratives	05	008	Tunnelpart1Recall		219	1.49	326.31	True	exact	True
narratives	05	008	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	05	008	Tunnelpart2Recall		173	1.49	257.77	True	exact	True
narratives	05	008	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	05	009	PiemanRecall		229	1.49	341.21	True	exact	True
narratives	05	009	PiemanRecency		134	1.49	199.66	True	exact	True
narratives	05	009	PiemanStory		311	1.49	463.39	True	exact	True
narratives	05	009	SlumlordRecall		346	1.49	515.54	True	exact	True
narratives	05	009	SlumlordRecency		131	1.49	195.19	True	exact	True
narratives	05	009	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	05	010	PrettymouthRecall		73	1.49	108.77	True	exact	True
narratives	05	010	PrettymouthRecency		130	1.49	193.7	True	exact	True
narratives	05	010	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	05	010	TunnelRecency		130	1.49	193.7	True	exact	True
narratives	05	010	Tunnelpart1Recall		163	1.49	242.87	True	exact	True
narratives	05	010	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	05	010	Tunnelpart2Recall		214	1.49	318.86	True	exact	True
narratives	05	010	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	05	011	PiemanRecall		232	1.49	345.68	True	exact	True
narratives	05	011	PiemanRecency		132	1.49	196.68	True	exact	True
narratives	05	011	PiemanStory		311	1.49	463.39	True	exact	True
narratives	05	011	SlumlordRecall		386	1.49	575.14	True	exact	True
narratives	05	011	SlumlordRecency		132	1.49	196.68	True	exact	True
narratives	05	011	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	05	012	PrettymouthRecall		158	1.49	235.42	True	exact	True
narratives	05	012	PrettymouthRecency		160	1.49	238.4	True	exact	True
narratives	05	012	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	05	012	TunnelRecency		133	1.49	198.17	True	exact	True
narratives	05	012	Tunnelpart1Recall		195	1.49	290.55	True	exact	True
narratives	05	012	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	05	012	Tunnelpart2Recall		274	1.49	408.26	True	exact	True
narratives	05	012	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	06	001	ForgotRecall		228	1.49	339.71999999999997	True	exact	True
narratives	06	001	ForgotRecency		186	1.49	277.14	True	exact	True
narratives	06	001	ForgotStory		570	1.49	849.3	True	exact	True
narratives	06	001	LucyRecall		192	1.49	286.08	True	exact	True
narratives	06	001	LucyRecency		216	1.49	321.84	True	exact	True
narratives	06	001	LucyStory		373	1.49	555.77	True	exact	True
narratives	06	002	BlackRecall		494	1.49	736.06	True	exact	True
narratives	06	002	BlackRecency		165	1.49	245.85	True	exact	True
narratives	06	002	BlackStory		546	1.49	813.54	True	exact	True
narratives	06	002	NotthefallintactRecall		374	1.49	557.26	True	exact	True
narratives	06	002	NotthefallintactRecency		179	1.49	266.71	True	exact	True
narratives	06	002	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	06	003	ForgotRecall		263	1.49	391.87	True	exact	True
narratives	06	003	ForgotRecency		170	1.49	253.3	True	exact	True
narratives	06	003	ForgotStory		570	1.49	849.3	True	exact	True
narratives	06	003	LucyRecall		364	1.49	542.36	True	exact	True
narratives	06	003	LucyRecency		161	1.49	239.89	True	exact	True
narratives	06	003	LucyStory		373	1.49	555.77	True	exact	True
narratives	06	004	BlackRecall		368	1.49	548.32	True	exact	True
narratives	06	004	BlackRecency		170	1.49	253.3	True	exact	True
narratives	06	004	BlackStory		546	1.49	813.54	True	exact	True
narratives	06	004	NotthefallintactRecall		354	1.49	527.46	True	exact	True
narratives	06	004	NotthefallintactRecency		172	1.49	256.28	True	exact	True
narratives	06	004	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	06	005	ForgotRecall		231	1.49	344.19	True	exact	True
narratives	06	005	ForgotRecency		175	1.49	260.75	True	exact	True
narratives	06	005	ForgotStory		570	1.49	849.3	True	exact	True
narratives	06	005	LucyRecall		355	1.49	528.95	True	exact	True
narratives	06	005	LucyRecency		185	1.49	275.65	True	exact	True
narratives	06	005	LucyStory		373	1.49	555.77	True	exact	True
narratives	06	006	BlackRecall		314	1.49	467.86	True	exact	True
narratives	06	006	BlackRecency		160	1.49	238.4	True	exact	True
narratives	06	006	BlackStory		546	1.49	813.54	True	exact	True
narratives	06	006	NotthefallintactRecall		323	1.49	481.27	True	exact	True
narratives	06	006	NotthefallintactRecency		180	1.49	268.2	True	exact	True
narratives	06	006	NotthefallintactStory		399	1.49	594.51	True	exact	True
narratives	06	007	PiemanRecall		204	1.49	303.96	True	exact	True
narratives	06	007	PiemanRecency		172	1.49	256.28	True	exact	True
narratives	06	007	PiemanStory		311	1.49	463.39	True	exact	True
narratives	06	007	SlumlordRecall		454	1.49	676.46	True	exact	True
narratives	06	007	SlumlordRecency		500	1.49	745.0	True	exact	True
narratives	06	007	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	06	008	PrettymouthRecall		216	1.49	321.84	True	exact	False
narratives	06	008	PrettymouthRecency		192	1.49	286.08	True	exact	False
narratives	06	008	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	06	008	TunnelRecency		209	1.49	311.41	True	exact	False
narratives	06	008	Tunnelpart1Recall		353	1.49	525.97	True	exact	False
narratives	06	008	Tunnelpart1Story		511	1.49	761.39	True	exact	False
narratives	06	008	Tunnelpart2Recall		189	1.49	281.61	True	exact	False
narratives	06	008	Tunnelpart2Story		536	1.49	798.64	True	exact	False
narratives	06	009	PiemanRecall		196	1.49	292.04	True	exact	True
narratives	06	009	PiemanRecency		151	1.49	224.99	True	exact	True
narratives	06	009	PiemanStory		311	1.49	463.39	True	exact	True
narratives	06	009	SlumlordRecall		500	1.49	745.0	True	exact	True
narratives	06	009	SlumlordRecency		188	1.49	280.12	True	exact	True
narratives	06	009	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	06	010	PrettymouthRecall		188	1.49	280.12	True	exact	True
narratives	06	010	PrettymouthRecency		185	1.49	275.65	True	exact	True
narratives	06	010	PrettymouthStory		487	1.49	725.63	True	exact	True
narratives	06	010	TunnelRecency		183	1.49	272.67	True	exact	True
narratives	06	010	Tunnelpart1Recall		278	1.49	414.21999999999997	True	exact	True
narratives	06	010	Tunnelpart1Story		511	1.49	761.39	True	exact	True
narratives	06	010	Tunnelpart2Recall		177	1.49	263.73	True	exact	True
narratives	06	010	Tunnelpart2Story		536	1.49	798.64	True	exact	True
narratives	06	011	PiemanRecall		249	1.49	371.01	True	exact	True
narratives	06	011	PiemanRecency		143	1.49	213.07	True	exact	True
narratives	06	011	PiemanStory		311	1.49	463.39	True	exact	True
narratives	06	011	SlumlordRecall		500	1.49	745.0	True	exact	True
narratives	06	011	SlumlordRecency		177	1.49	263.73	True	exact	True
narratives	06	011	SlumlordStory		633	1.49	943.17	True	exact	True
narratives	06	012	PrettymouthRecall		188	1.49	280.12	True	exact	False
narratives	06	012	PrettymouthRecency		165	1.49	245.85	True	exact	False
narratives	06	012	PrettymouthStory		487	1.49	725.63	True	exact	False
narratives	06	012	TunnelRecency		192	1.49	286.08	True	exact	False
narratives	06	012	Tunnelpart1Recall		281	1.49	418.69	True	exact	False
